date,player_id,player_name,team,prop_type,lineup_status,lineup_position,verdict,logged_at,actual_result,actual_stat_value,model_probability,sportsbook_odds,sportsbook_line,implied_probability,edge,best_book,xba,xwoba,hard_hit_pct,sweet_spot_pct,whiff_pct,ev50,exit_velocity,barrel_pct,hr_fb_ratio,launch_angle_pct,pitcher_xera,pitcher_hr9,park_factor,platoon_adv,weather_adjustment
2026-05-04,671976,Tristan Peters,CWS,hit,probable_recent,7,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.5989,+2,0.5,0.9804,-0.3815,BetMGM,0.231,0.28,0.232,0.304,0.271,97.60195,88.4,0.024,0.0,0.0,3.1,0.63,0.5714285714285714,0.62,0.0
2026-05-04,672284,Jarred Kelenic,CWS,hit,probable_recent,7,YES,2026-05-05T21:51:30.923332+00:00,1,3.0,0.6665,,,,,,0.378,0.476,0.5,0.4,0.313,103.289316,94.5,0.167,0.0,0.0,3.89,0.96,0.5714285714285714,0.62,0.0
2026-05-04,672580,Maikel Garcia,KC,hit,official,1,YES,2026-05-04T22:36:08.620766+00:00,0,0.0,0.6567,+2,0.5,0.9804,-0.3237,BetMGM,0.28,0.338,0.452,0.346,0.172,101.072037843,90.3,0.057,0.0,0.0,4.27,1.27,0.5714285714285714,0.38,0.0
2026-05-04,672640,Otto Lopez,MIA,hit,official,3,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.645,+3,0.5,0.9709,-0.3259,DraftKings,0.294,0.346,0.467,0.295,0.23,101.905215385,91.5,0.071,0.0,0.0,4.85,1.72,0.5714285714285714,0.38,0.0
2026-05-04,672724,Oswald Peraza,LAA,hit,probable_recent,8,LEAN,2026-05-04T22:36:08.627238+00:00,0,0.0,0.6265,,,,,,0.265,0.326,0.343,0.418,0.322,99.609910313,87.7,0.059,0.0,0.0,4.53,0.49,0.5714285714285714,0.38,0.0
2026-05-04,672761,Wenceel Pérez,DET,hit,official,6,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.6083,,,,,,0.232,0.321,0.46,0.28,0.143,98.7992368,90.1,0.082,0.0,0.0,1.8,0.84,0.5714285714285714,0.55,0.0
2026-05-04,672960,Kazuma Okamoto,TOR,hit,official,2,LEAN,2026-05-04T22:36:08.625494+00:00,1,1.0,0.631,+1,0.5,0.9901,-0.3591,BetMGM,0.242,0.359,0.518,0.337,0.321,103.857674524,93.0,0.094,0.0,0.0,3.85,0.73,0.5714285714285714,0.38,0.0
2026-05-04,673548,Seiya Suzuki,CHC,hit,official,5,LEAN,2026-05-04T22:36:08.625494+00:00,1,2.0,0.6266,+2,0.5,0.9804,-0.3538,DraftKings,0.283,0.37,0.464,0.464,0.248,101.738857857,90.6,0.054,0.0,0.0,0.0,0.0,0.5714285714285714,0.38,0.0
2026-05-04,676356,Jonny DeLuca,TB,hit,official,6,LEAN,2026-05-04T22:36:08.625494+00:00,1,1.0,0.6285,+1,0.5,0.9901,-0.3616,BetMGM,0.265,0.302,0.321,0.304,0.226,99.209095556,88.2,0.042,0.0,0.0,5.49,2.33,0.5714285714285714,0.38,0.0
2026-05-04,676391,Ernie Clement,TOR,hit,official,5,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6161,+1,0.5,0.9901,-0.374,DraftKings,0.266,0.28,0.266,0.315,0.149,95.879891639,86.4,0.0,0.0,0.0,3.85,0.73,0.5714285714285714,0.38,0.0
2026-05-04,676475,Alec Burleson,STL,hit,official,3,LEAN,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6455,+1,0.5,0.9901,-0.3446,DraftKings,0.284,0.397,0.473,0.309,0.184,101.858449636,91.2,0.095,0.0,0.0,4.27,0.64,0.5714285714285714,0.62,0.0
2026-05-04,676609,José Caballero,NYY,hit,official,9,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.5984,,,,,,0.219,0.263,0.292,0.281,0.277,96.604455714,83.4,0.024,0.0,0.0,4.09,0.79,0.5714285714285714,0.38,0.0
2026-05-04,677587,Brayan Rocchio,CLE,hit,official,9,LEAN,2026-05-04T22:36:08.625494+00:00,0,0.0,0.6278,+1,0.5,0.9901,-0.3623,DraftKings,0.255,0.309,0.277,0.252,0.214,96.616941429,85.1,0.016,0.0,0.0,4.53,0.96,0.5714285714285714,0.55,0.0
2026-05-04,677594,Julio Rodríguez,SEA,hit,probable_recent,2,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6345,,,,,,0.261,0.332,0.423,0.317,0.277,101.750553462,89.2,0.053,0.0,0.0,4.78,2.19,0.5714285714285714,0.38,0.0
2026-05-04,677800,Wilyer Abreu,BOS,hit,official,5,YES,2026-05-04T22:36:08.620766+00:00,1,1.0,0.6549,+1,0.5,0.9901,-0.3352,BetMGM,0.289,0.372,0.465,0.323,0.206,101.44743449,89.8,0.079,0.0,0.0,5.89,1.32,0.5714285714285714,0.62,0.0
2026-05-04,677942,Blaze Alexander,BAL,hit,official,9,NO,2026-05-04T22:36:08.627238+00:00,1,3.0,0.6201,+2,0.5,0.9804,-0.3603,BetMGM,0.275,0.303,0.49,0.347,0.341,99.759146667,91.6,0.012,0.0,0.0,2.38,0.22,0.5714285714285714,0.38,0.0
2026-05-04,677951,Bobby Witt Jr.,KC,hit,official,2,YES,2026-05-04T22:36:08.620766+00:00,1,1.0,0.6627,+2,0.5,0.9804,-0.3177,DraftKings,0.298,0.373,0.495,0.358,0.252,103.208452222,92.5,0.078,0.0,0.0,4.27,1.27,0.5714285714285714,0.38,0.0
2026-05-04,678218,Brandon Valenzuela,TOR,hit,official,9,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.608,+1,0.5,0.9901,-0.3821,DraftKings,0.207,0.276,0.4,0.333,0.344,99.799880667,87.2,0.064,0.0,0.0,3.85,0.73,0.5714285714285714,0.55,0.0
2026-05-04,678246,Miguel Vargas,CWS,hit,probable_recent,3,LEAN,2026-05-04T22:36:08.627238+00:00,1,2.0,0.6251,+1,0.5,0.9901,-0.365,DraftKings,0.241,0.364,0.447,0.404,0.18,100.565706383,88.9,0.076,0.0,0.0,3.1,0.63,0.5714285714285714,0.38,0.0
2026-05-04,678662,Ezequiel Tovar,COL,hit,official,8,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.6078,+2,0.5,0.9804,-0.3726,DraftKings,0.233,0.288,0.36,0.43,0.302,98.74601093,87.1,0.053,0.0,0.0,2.75,0.57,0.5714285714285714,0.38,0.0
2026-05-04,678882,Ceddanne Rafaela,BOS,hit,official,6,LEAN,2026-05-04T22:36:08.625494+00:00,1,2.0,0.6317,,,,,,0.235,0.294,0.392,0.367,0.273,98.436307179,88.2,0.043,0.0,0.0,5.89,1.32,0.5714285714285714,0.38,0.0
2026-05-04,679529,Spencer Torkelson,DET,hit,official,5,NO,2026-05-04T22:36:08.627238+00:00,0,0.0,0.6192,,,,,,0.243,0.374,0.479,0.466,0.263,101.704935278,91.5,0.091,0.0,0.0,1.8,0.84,0.5714285714285714,0.38,0.0
2026-05-04,679845,Nick Loftin,KC,hit,official,9,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6361,+1,0.5,0.9901,-0.354,DraftKings,0.268,0.344,0.393,0.25,0.091,97.731681429,87.5,0.027,0.0,0.0,4.27,1.27,0.5714285714285714,0.38,0.0
2026-05-04,680757,Steven Kwan,CLE,hit,official,1,LEAN,2026-05-04T22:36:08.625494+00:00,0,0.0,0.6332,+2,0.5,0.9804,-0.3472,DraftKings,0.237,0.289,0.11,0.327,0.077,91.817878491,82.3,0.7,0.0,0.0,4.53,0.96,0.5714285714285714,0.62,0.0
2026-05-04,680776,Jarren Duran,BOS,hit,official,1,LEAN,2026-05-04T22:36:08.623649+00:00,1,3.0,0.6376,,,,,,0.237,0.308,0.41,0.277,0.347,102.266705122,90.0,0.082,0.0,0.0,5.89,1.32,0.5714285714285714,0.62,0.0
2026-05-04,681082,Bryson Stott,PHI,hit,official,6,NO,2026-05-04T22:36:08.627238+00:00,0,0.0,0.623,+1,0.5,0.9901,-0.3671,DraftKings,0.242,0.29,0.45,0.275,0.178,99.130838205,90.3,0.038,0.0,0.0,3.51,0.55,0.5714285714285714,0.62,0.0
2026-05-04,681198,TJ Rumfield,COL,hit,official,3,LEAN,2026-05-04T22:36:08.625494+00:00,0,0.0,0.6287,+2,0.5,0.9804,-0.3517,DraftKings,0.27,0.34,0.39,0.371,0.207,98.998535577,85.9,0.064,0.0,0.0,2.75,0.57,0.5714285714285714,0.62,0.0
2026-05-04,681297,Colton Cowser,BAL,hit,official,7,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.5926,+2,0.5,0.9804,-0.3878,DraftKings,0.197,0.28,0.4,0.25,0.381,100.051293,85.5,0.057,0.0,0.0,2.38,0.22,0.5714285714285714,0.62,0.0
2026-05-04,681624,Andy Pages,LAD,hit,probable_recent,7,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6463,+1,0.5,0.9901,-0.3438,DraftKings,0.294,0.349,0.532,0.362,0.245,101.787384681,90.8,0.037,0.0,0.0,4.44,1.2,0.5714285714285714,0.38,0.0
2026-05-04,681807,David Fry,CLE,hit,official,6,NO,2026-05-04T22:36:08.627238+00:00,1,2.0,0.6165,+1,0.5,0.9901,-0.3736,DraftKings,0.167,0.277,0.391,0.348,0.311,98.187235,87.9,0.042,0.0,0.0,4.53,0.96,0.5714285714285714,0.38,0.0
2026-05-04,682177,Daniel Schneemann,CLE,hit,official,2,YES,2026-05-04T22:36:08.620766+00:00,0,0.0,0.6582,+1,0.5,0.9901,-0.3319,DraftKings,0.262,0.349,0.426,0.436,0.351,99.679191071,90.1,0.065,0.0,0.0,4.53,0.96,0.5714285714285714,0.62,0.0
2026-05-04,682626,Francisco Alvarez,NYM,hit,official,8,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6204,,,,,,0.23,0.331,0.408,0.254,0.277,100.9915475,89.5,0.093,0.0,0.0,5.53,1.41,0.5714285714285714,0.38,0.0
2026-05-04,682657,Angel Martínez,CLE,hit,official,7,YES,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6526,,,,,,0.28,0.324,0.373,0.393,0.164,100.356190976,88.3,0.073,0.0,0.0,4.53,0.96,0.5714285714285714,0.55,0.0
2026-05-04,682818,Yohendrick Piñango,TOR,hit,official,1,YES,2026-05-04T22:36:08.620766+00:00,1,3.0,0.6607,,,,,,0.357,0.363,0.417,0.333,0.111,104.204223333,92.6,0.0,0.0,0.0,3.85,0.73,0.5714285714285714,0.62,0.0
2026-05-04,682829,Elly De La Cruz,CIN,hit,official,3,LEAN,2026-05-04T22:36:08.623649+00:00,1,3.0,0.6379,+1,0.5,0.9901,-0.3522,DraftKings,0.265,0.37,0.522,0.311,0.313,105.462218409,94.4,0.094,0.0,0.0,3.79,0.76,0.5714285714285714,0.55,0.0
2026-05-04,682985,Riley Greene,DET,hit,official,4,LEAN,2026-05-04T22:36:08.625494+00:00,1,1.0,0.6322,,,,,,0.278,0.391,0.494,0.412,0.291,102.76054093,90.0,0.083,0.0,0.0,1.8,0.84,0.5714285714285714,0.62,0.0
2026-05-04,683002,Gunnar Henderson,BAL,hit,official,1,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6204,+1,0.5,0.9901,-0.3697,DraftKings,0.227,0.304,0.457,0.359,0.279,100.744991304,89.7,0.065,0.0,0.0,2.38,0.22,0.5714285714285714,0.62,0.0
2026-05-04,683146,Brett Baty,NYM,hit,official,5,LEAN,2026-05-04T22:36:08.627238+00:00,0,0.0,0.626,+2,0.5,0.9804,-0.3544,DraftKings,0.225,0.29,0.358,0.299,0.294,99.771630303,89.7,0.046,0.0,0.0,5.53,1.41,0.5714285714285714,0.62,0.0
2026-05-04,683357,Owen Caissie,MIA,hit,official,8,LEAN,2026-05-04T22:36:08.625494+00:00,0,0.0,0.6303,+1,0.5,0.9901,-0.3598,DraftKings,0.209,0.276,0.462,0.462,0.351,102.897783462,90.7,0.059,0.0,0.0,4.85,1.72,0.5714285714285714,0.62,0.0
2026-05-04,683734,Andrew Vaughn,MIL,hit,official,6,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.6128,+1,0.5,0.9901,-0.3773,DraftKings,0.233,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,1.84,0.5714285714285714,0.38,0.0
2026-05-04,683737,Michael Busch,CHC,hit,official,6,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.5941,+1,0.5,0.9901,-0.396,DraftKings,0.216,0.299,0.355,0.301,0.256,97.961901064,86.2,0.055,0.0,0.0,0.0,0.0,0.5714285714285714,0.62,0.0
2026-05-04,683953,Travis Bazzana,CLE,hit,official,5,LEAN,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6255,+1,0.5,0.9901,-0.3646,DraftKings,0.192,0.318,0.4,0.25,0.265,100.216945,94.7,0.0,0.0,0.0,4.53,0.96,0.5714285714285714,0.62,0.0
2026-05-04,686217,Sal Frelick,MIL,hit,official,7,LEAN,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6239,+1,0.5,0.9901,-0.3662,DraftKings,0.239,0.303,0.256,0.267,0.122,96.682471591,84.7,0.033,0.0,0.0,6.01,1.84,0.5714285714285714,0.62,0.0
2026-05-04,686469,Vinnie Pasquantino,KC,hit,official,3,LEAN,2026-05-04T22:36:08.623649+00:00,1,2.0,0.6438,+1,0.5,0.9901,-0.3463,DraftKings,0.233,0.317,0.391,0.359,0.176,99.76320587,89.2,0.065,0.0,0.0,4.27,1.27,0.5714285714285714,0.62,0.0
